customer_id,is_existing_customer,relationship_years,monthly_income,employment_type,years_in_job,existing_emi,monthly_expenses,credit_score,previous_default,number_of_past_loans,late_payments_count,loan_amount,loan_tenure_months,loan_type,dti_ratio,loan_status,loan_result
C1958,0,12,15255,Salaried,11,15707,54565,493,0,3,1,2880755,60,Personal,4.176963836993336,1,Can't Pay
C1959,1,1,30487,Salaried,2,18009,61993,837,0,4,6,2855175,12,Auto,8.395061829632303,0,Can Pay
C1960,0,5,34346,Self-employed,6,18231,63035,780,1,3,8,629618,48,Personal,0.9127130282031872,1,Can't Pay
C1961,1,8,50050,Self-employed,5,3246,52312,397,0,0,6,2171911,48,Home,0.9689140026640028,1,Can't Pay
C1962,0,14,23744,Salaried,13,29825,43916,729,0,3,0,543562,120,Personal,1.4468785096585806,0,Can Pay
C1963,0,3,170828,Salaried,4,15925,25693,811,1,2,6,2459735,180,Personal,0.1732163020373969,0,Can Pay
C1964,0,8,76596,Business,3,1316,43559,626,0,4,5,2650540,120,Personal,0.3055490277995369,0,Can Pay
C1965,0,1,171218,Salaried,14,18334,55058,715,0,4,0,1062551,36,Personal,0.2794642242962513,0,Can Pay
C1966,1,1,134640,Self-employed,6,31072,16858,410,0,0,0,2417089,24,Auto,0.9787881882551002,1,Can't Pay
C1967,0,8,70032,Self-employed,2,49375,75431,511,0,2,1,513462,120,Home,0.766133339045008,1,Can't Pay
C1968,1,11,57687,Salaried,12,2026,48324,329,0,0,5,2256947,24,Personal,1.6652878175903294,1,Can't Pay
C1969,0,6,192175,Salaried,9,1547,54944,566,1,0,3,274028,120,Home,0.0199327002298252,1,Can't Pay
C1970,1,6,168048,Salaried,1,15289,49187,649,1,0,3,1382703,180,Personal,0.1366912033069916,1,Can't Pay
C1971,1,0,77863,Salaried,11,36546,33147,813,0,3,5,1705460,48,Home,0.9256825021726192,0,Can Pay
C1972,1,12,146663,Salaried,11,48886,6360,513,0,1,8,673716,24,Home,0.5247233453563612,1,Can't Pay
C1973,0,10,21277,Salaried,18,39279,7048,550,1,3,0,388162,12,Personal,3.3663502060127524,1,Can't Pay
C1974,0,5,76860,Salaried,18,22169,44020,842,0,2,1,2377641,60,Auto,0.804011839708561,0,Can Pay
C1975,0,12,148332,Self-employed,2,40525,48935,618,1,5,7,510724,120,Personal,0.3018973204253521,0,Can Pay
C1976,1,6,39741,Self-employed,5,20107,27482,482,0,0,7,1765076,36,Personal,1.739686693563043,1,Can't Pay
C1977,0,10,134720,Salaried,1,34291,37973,488,0,0,5,1171879,12,Home,0.9794208976642912,1,Can't Pay
C1978,0,13,52211,Salaried,12,27279,20185,426,0,1,5,1922490,12,Personal,3.5909386910804235,1,Can't Pay
C1979,1,5,187614,Salaried,8,18356,24699,595,0,4,7,2135697,12,Personal,1.046461084993657,1,Can't Pay
C1980,0,5,21869,Salaried,12,45488,60885,322,0,0,1,436446,24,Personal,2.911575746490466,1,Can't Pay
C1981,1,1,102616,Self-employed,13,30043,46582,829,0,3,1,450359,60,Auto,0.365917433278761,0,Can Pay
C1982,0,5,109515,Salaried,18,46342,23061,378,0,0,0,702900,180,Personal,0.4588138611149158,0,Can Pay
C1983,0,3,165494,Self-employed,10,29966,49597,845,0,2,5,1753864,180,Personal,0.2399463961768335,0,Can Pay
C1984,1,8,181685,Salaried,13,12795,15892,769,0,1,5,938572,36,Personal,0.2139221424137625,0,Can Pay
C1985,0,14,75110,Self-employed,15,17000,28931,604,0,5,5,1045204,48,Personal,0.5162439533129187,0,Can Pay
C1986,1,11,49033,Salaried,9,20899,29654,747,0,4,1,1094552,12,Home,2.2864533409472534,0,Can Pay
C1987,0,0,60213,Self-employed,19,21575,63820,498,1,5,6,1653882,12,Personal,2.647243950641888,1,Can't Pay
C1988,0,12,27938,Business,15,22158,58886,490,1,2,2,2797312,180,Home,1.349367249703709,1,Can't Pay
C1989,1,7,145842,Self-employed,1,48630,77470,531,1,3,0,1360074,12,Home,1.1105819996983035,1,Can't Pay
C1990,1,4,17274,Self-employed,15,19005,79842,323,0,5,0,1221947,48,Personal,2.573939398325036,1,Can't Pay
C1991,1,0,99390,Salaried,13,45201,70324,760,0,2,8,2312967,180,Personal,0.5840709997652346,0,Can Pay
C1992,0,3,177887,Business,17,18477,70027,482,0,5,2,2606207,120,Home,0.2259602537940752,0,Can Pay
C1993,1,0,165033,Salaried,5,19560,6425,732,0,0,7,2460400,24,Home,0.73971064372984,0,Can Pay
C1994,0,5,35044,Salaried,6,25708,6733,382,0,1,9,2134337,24,Auto,3.271279201384925,1,Can't Pay
C1995,0,1,114372,Salaried,12,40252,50375,392,1,0,6,680501,60,Auto,0.4511041455367864,1,Can't Pay
C1996,1,14,168047,Business,1,45176,69411,577,0,1,1,2380532,24,Home,0.8590741479070338,1,Can't Pay
C1997,0,4,29706,Business,14,19954,15603,384,0,3,1,1612545,24,Auto,2.9335277385040057,1,Can't Pay
C1998,1,6,152046,Business,16,30635,17152,507,0,2,3,1959996,36,Home,0.5595631146714373,1,Can't Pay
C1999,0,1,91464,Self-employed,12,18530,20801,743,0,5,1,100182,36,Personal,0.2330188197906644,0,Can Pay
C2000,0,5,36213,Salaried,6,705,61318,669,1,1,4,2546194,180,Home,0.4100881512777793,0,Can Pay
C2001,1,5,16950,Business,0,46293,21985,775,0,2,9,234575,24,Personal,3.3077851524090462,1,Can't Pay
C2002,1,4,25411,Business,2,36580,26068,803,0,5,6,452602,36,Personal,1.934291361134067,0,Can Pay
C2003,1,4,143603,Salaried,19,27046,18531,530,0,1,1,2777463,120,Personal,0.3495158527328816,0,Can Pay
C2004,1,13,192228,Salaried,17,44420,39288,659,0,0,8,2977903,60,Personal,0.4892716808512115,0,Can Pay
C2005,1,2,77744,Self-employed,6,20152,71653,318,0,1,0,1081907,24,Personal,0.8390545679838102,1,Can't Pay
C2006,1,14,163843,Business,16,31855,45068,508,0,1,1,258082,36,Personal,0.2381788934800049,0,Can Pay
C2007,1,9,50053,Business,11,2319,17459,430,0,4,6,2263854,48,Personal,0.9886045791461052,1,Can't Pay
C2008,0,14,198148,Business,15,8163,37554,683,0,5,4,1155262,36,Personal,0.203149217307826,0,Can Pay
C2009,0,9,153117,Business,9,21605,75313,391,0,5,0,95284,36,Home,0.1583872318408653,0,Can Pay
C2010,0,10,72623,Business,15,209,19271,842,1,3,3,2253992,180,Personal,0.1753050380427382,0,Can Pay
C2011,1,11,44714,Self-employed,19,4834,8801,661,0,5,7,711246,48,Auto,0.4394960191438923,0,Can Pay
C2012,1,1,180458,Self-employed,17,31512,77593,423,0,0,4,2531611,60,Auto,0.4084358502624802,0,Can Pay
C2013,0,6,124283,Salaried,14,12446,31511,572,0,0,1,1696856,48,Home,0.3845833031602605,0,Can Pay
C2014,1,0,23562,Self-employed,10,3962,78046,654,0,2,8,241991,60,Personal,0.3393253260900319,0,Can Pay
C2015,1,5,70048,Salaried,17,13028,78635,399,0,1,0,2176567,120,Home,0.4449243138038678,0,Can Pay
C2016,0,5,108295,Business,5,21903,60233,600,0,1,0,199128,180,Personal,0.2124684118995952,0,Can Pay
C2017,1,2,27026,Salaried,0,11717,25011,502,1,5,9,135567,48,Home,0.5380490083623177,1,Can't Pay
C2018,1,1,121147,Salaried,6,37562,67963,320,0,1,4,2188540,60,Personal,0.6111390844731331,1,Can't Pay
C2019,0,11,46589,Salaried,11,30545,53900,497,0,0,8,626602,60,Home,0.8797863587255933,1,Can't Pay
C2020,1,1,123199,Self-employed,19,48997,25764,411,0,4,5,1325112,12,Home,1.2940283606198102,1,Can't Pay
C2021,0,13,112274,Salaried,3,35212,56694,448,0,2,4,1478318,180,Home,0.3867759033950672,0,Can Pay
C2022,1,12,41844,Salaried,9,43543,74986,680,0,1,5,648469,12,Home,2.332044817257751,0,Can Pay
C2023,1,8,169519,Salaried,1,41100,11960,482,0,4,5,1909932,36,Personal,0.5554166003024242,1,Can't Pay
C2024,1,10,105415,Salaried,8,35375,21583,636,0,5,8,1146797,48,Home,0.5622217347309839,0,Can Pay
C2025,0,4,69708,Salaried,9,20320,77532,637,0,3,8,1926389,60,Personal,0.752087039268568,0,Can Pay
C2026,1,6,85825,Salaried,19,19301,19201,599,0,0,4,2383161,12,Personal,2.538861054471308,1,Can't Pay
C2027,1,11,66574,Salaried,10,18181,75579,521,0,3,3,2323965,36,Personal,1.2427611880513916,1,Can't Pay
C2028,0,4,100548,Salaried,13,9168,65019,708,0,0,0,1901973,36,Personal,0.6166267189136864,0,Can Pay
C2029,1,6,164884,Salaried,2,2573,25420,417,1,2,5,2313654,36,Personal,0.4053829763146616,1,Can't Pay
C2030,0,12,79230,Salaried,0,18973,45602,473,0,5,6,212879,12,Home,0.4633714081366486,1,Can't Pay
C2031,1,3,187700,Business,6,36051,57645,518,0,3,6,1638830,120,Home,0.2648264073876754,0,Can Pay
C2032,0,7,55581,Salaried,3,42759,58124,675,0,2,0,1627122,24,Personal,1.9890924956369984,0,Can Pay
C2033,0,12,192700,Salaried,6,20801,54031,618,0,2,5,2416219,180,Personal,0.1776047684944934,0,Can Pay
C2034,0,10,40105,Salaried,15,28644,17629,387,1,2,7,1731726,180,Home,0.95411295349707,1,Can't Pay
C2035,1,13,94830,Salaried,9,27523,62731,377,0,3,2,1089020,120,Auto,0.3859344792435586,0,Can Pay
C2036,0,9,84157,Salaried,14,33481,33675,740,0,3,0,75605,120,Personal,0.405326255292687,0,Can Pay
C2037,1,12,178514,Salaried,15,18807,6662,500,0,3,6,1342121,36,Home,0.3141946227684601,0,Can Pay
C2038,0,10,102235,Self-employed,5,1890,12589,714,0,1,3,82868,180,Auto,0.0229899523429136,0,Can Pay
C2039,0,9,17347,Self-employed,3,19951,54364,303,0,2,4,984303,180,Personal,1.4653455928979071,1,Can't Pay
C2040,1,6,62650,Salaried,3,5375,9655,382,0,5,1,2103059,24,Personal,1.4844765895184888,1,Can't Pay
C2041,1,9,163182,Self-employed,3,31305,79285,792,0,1,6,2222263,24,Auto,0.7592705792714066,0,Can Pay
C2042,0,14,150995,Salaried,16,15579,15797,305,1,0,0,2193362,24,Personal,0.7084279832665541,1,Can't Pay
C2043,1,4,197873,Business,12,9870,11645,646,0,3,3,2031310,36,Home,0.3350395343365582,0,Can Pay
C2044,1,10,139926,Salaried,1,18531,39762,833,0,5,7,1354961,60,Home,0.2938244738885792,0,Can Pay
C2045,1,5,96147,Self-employed,19,9109,52634,750,0,4,6,1066851,24,Personal,0.5570753637659002,0,Can Pay
C2046,0,4,63135,Salaried,5,26842,26432,444,0,0,6,2689570,12,Personal,3.9751775296322696,1,Can't Pay
C2047,0,6,34199,Business,0,10716,52890,301,0,2,6,1195126,12,Home,3.22552803688217,1,Can't Pay
C2048,1,11,155138,Salaried,7,18190,64111,587,0,2,4,1292556,24,Home,0.4644026608567855,0,Can Pay
C2049,0,1,116583,Salaried,17,48585,78769,524,0,5,9,2695481,24,Personal,1.3801043748516792,1,Can't Pay
C2050,1,4,198208,Self-employed,3,36819,48611,736,0,1,2,447659,24,Home,0.2798648810004305,0,Can Pay
C2051,1,14,107290,Salaried,4,32433,31671,513,0,3,9,845912,180,Home,0.3460948001781257,0,Can Pay
C2052,1,9,182647,Self-employed,4,41519,41760,465,0,5,6,1152588,12,Personal,0.7531905807377072,1,Can't Pay
C2053,1,14,135787,Self-employed,14,25204,33233,672,0,3,7,504699,48,Home,0.2630484692938205,0,Can Pay
C2054,1,2,192805,Salaried,9,46408,42591,806,1,0,6,840602,60,Personal,0.313363415540745,0,Can Pay
C2055,0,8,129427,Salaried,7,42871,72804,632,0,5,5,807812,48,Personal,0.461267097797729,0,Can Pay
C2056,1,12,163063,Salaried,6,36530,55091,511,0,0,8,1613933,12,Home,1.0488241763408417,1,Can't Pay
C2057,0,5,168625,Self-employed,11,44511,9438,588,1,0,5,2142914,12,Personal,1.3229780084012848,1,Can't Pay
C2058,0,12,102493,Salaried,10,26384,50896,465,0,4,4,2628497,36,Personal,0.9698009186535232,1,Can't Pay
C2059,1,9,146706,Salaried,12,10087,16319,425,0,4,5,1655669,48,Home,0.3038737622637565,0,Can Pay
C2060,1,2,27771,Business,14,12122,11028,456,0,2,9,750197,24,Home,1.5620686447493186,1,Can't Pay
C2061,1,6,140607,Salaried,16,30898,30940,331,0,2,3,1797360,120,Home,0.3262710960336256,0,Can Pay
C2062,1,3,164370,Business,17,15841,13422,573,0,2,5,54806,180,Auto,0.0982264268283615,0,Can Pay
C2063,0,13,94876,Self-employed,7,25582,56651,600,0,5,3,2315835,24,Auto,1.2866807727981786,0,Can Pay
C2064,0,2,182071,Salaried,5,10042,64648,320,0,3,4,1079588,12,Home,0.5492783950583381,1,Can't Pay
C2065,1,7,74648,Salaried,10,26505,48441,823,0,2,5,571270,36,Personal,0.5676456316460067,0,Can Pay
C2066,0,12,90783,Self-employed,8,23294,25688,575,0,1,0,1584795,48,Home,0.6202765110207858,1,Can't Pay
C2067,0,3,59440,Salaried,4,6173,51280,306,0,0,5,2114499,36,Personal,1.0920101502916106,1,Can't Pay
C2068,0,10,46655,Salaried,6,18516,19472,754,1,5,5,696740,60,Home,0.6457685850033937,1,Can't Pay
C2069,0,0,58039,Salaried,14,6932,40671,429,0,3,0,1672469,36,Home,0.919889595310433,1,Can't Pay
C2070,0,5,70255,Self-employed,3,17909,65809,598,0,4,6,1085405,60,Auto,0.5124059972006737,1,Can't Pay
C2071,0,9,87219,Self-employed,18,30241,78299,396,0,0,9,406721,180,Auto,0.3726316640996928,0,Can Pay
C2072,0,10,26244,Salaried,12,16712,15960,576,0,2,4,1803388,48,Home,2.068380709241477,1,Can't Pay
C2073,0,10,109594,Salaried,0,2657,7074,584,1,4,7,2153194,24,Personal,0.8428692872480854,1,Can't Pay
C2074,1,0,73595,Self-employed,0,29105,78361,472,0,4,4,1038106,60,Home,0.6305695586203772,1,Can't Pay
C2075,0,4,185623,Business,13,41547,39833,631,0,4,9,174255,24,Personal,0.2629395333552415,0,Can Pay
C2076,0,6,118898,Salaried,8,30382,40976,504,0,5,4,1328146,180,Auto,0.3175880913799129,0,Can Pay
C2077,1,14,43371,Salaried,11,22356,75210,402,0,0,1,300113,180,Home,0.5539022490706795,1,Can't Pay
C2078,0,5,174950,Business,17,19589,70658,659,0,3,3,2514733,36,Home,0.5112471817344638,0,Can Pay
C2079,1,13,182229,Self-employed,8,39601,55108,430,0,0,3,2226449,36,Personal,0.5566995678819264,1,Can't Pay
C2080,1,1,20914,Self-employed,7,23916,26480,338,0,1,9,981686,180,Personal,1.4043134317256911,1,Can't Pay
C2081,0,10,42180,Business,13,40675,55138,606,0,2,9,1768330,48,Home,1.8377242373952904,0,Can Pay
C2082,0,3,149760,Self-employed,8,34366,14443,819,0,5,7,1898891,24,Personal,0.7577888510505698,0,Can Pay
C2083,1,10,95219,Salaried,19,3851,74969,345,0,3,2,330085,48,Personal,0.1126641829186751,0,Can Pay
C2084,1,14,93616,Self-employed,1,27048,5990,493,0,5,0,1286329,60,Personal,0.517933010026776,1,Can't Pay
C2085,0,1,155988,Self-employed,0,7582,76092,817,0,3,6,2248580,36,Auto,0.4490252811469828,0,Can Pay
C2086,1,10,110213,Business,12,43777,66336,468,0,2,8,114048,36,Home,0.4259479371761951,0,Can Pay
C2087,0,0,173432,Salaried,9,40591,34097,421,0,1,5,2858783,36,Home,0.6919232834130316,1,Can't Pay
C2088,1,14,52805,Salaried,7,4607,75245,548,0,4,1,1924558,120,Personal,0.3909664488842597,0,Can Pay
C2089,0,2,159525,Self-employed,6,5507,24186,506,0,2,1,285674,36,Personal,0.0842650925490605,0,Can Pay
C2090,1,2,141599,Salaried,11,5934,56356,414,0,4,0,646970,180,Personal,0.0672905725165981,0,Can Pay
C2091,1,14,168775,Salaried,16,41971,17922,538,0,2,5,543330,36,Home,0.3381039845948748,0,Can Pay
C2092,1,11,89176,Business,11,21952,35766,375,0,0,7,57914,60,Auto,0.2569888011722137,0,Can Pay
C2093,1,6,109799,Salaried,15,4659,24787,468,0,5,0,265837,60,Personal,0.0827841480037766,0,Can Pay
C2094,0,0,113385,Self-employed,9,4398,27537,347,0,1,0,115129,180,Personal,0.0444292062932094,0,Can Pay
C2095,0,8,103919,Business,11,6242,58034,369,0,5,0,1606404,48,Personal,0.3821125107054532,0,Can Pay
C2096,0,10,153482,Salaried,10,28620,50542,807,1,1,9,1712870,12,Home,1.116477285067087,1,Can't Pay
C2097,0,5,96462,Business,13,25905,8207,454,0,2,4,1863001,36,Auto,0.8050323213055688,1,Can't Pay
C2098,1,3,194340,Self-employed,19,10796,33234,760,0,1,6,1200266,36,Home,0.2271108481127005,0,Can Pay
C2099,0,2,180320,Salaried,12,47145,35568,672,1,4,3,2241989,12,Home,1.2975677499260574,1,Can't Pay
C2100,0,14,46159,Salaried,1,39379,73633,501,0,1,0,1748460,48,Personal,1.642263697220477,1,Can't Pay
C2101,1,2,57039,Business,19,47543,59703,616,0,1,0,2707546,60,Home,1.624656229363535,0,Can Pay
C2102,1,1,62800,Salaried,6,39480,57623,750,0,5,9,172865,36,Personal,0.7051242922859164,0,Can Pay
C2103,1,1,55761,Salaried,0,37275,58454,395,0,1,2,276725,48,Personal,0.7718675089518958,1,Can't Pay
C2104,1,13,109626,Salaried,2,13937,65631,795,0,3,4,2121118,12,Personal,1.739521950388898,0,Can Pay
C2105,0,11,133368,Salaried,19,31531,21642,661,0,2,4,2649583,60,Personal,0.5675328164677185,0,Can Pay
C2106,0,12,189735,Salaried,11,19569,13990,756,1,0,8,1427125,60,Personal,0.2284998374926432,0,Can Pay
C2107,1,9,95903,Business,4,12343,58622,477,0,0,8,2263299,48,Home,0.620367063595508,1,Can't Pay
C2108,1,4,186484,Business,11,46803,56663,428,0,3,8,2350544,24,Personal,0.7761648899280009,1,Can't Pay
C2109,0,8,133998,Salaried,2,11533,9170,789,0,5,7,2244920,24,Auto,0.7841261312357896,0,Can Pay
C2110,1,1,181439,Salaried,19,49347,29817,338,1,3,8,2757469,120,Auto,0.3986238258220853,1,Can't Pay
C2111,0,1,151885,Self-employed,4,31132,10136,757,0,0,7,304622,120,Personal,0.2216842786757525,0,Can Pay
C2112,0,11,74894,Salaried,0,31356,6712,649,0,4,7,2667984,24,Personal,1.9029828824738964,1,Can't Pay
C2113,1,5,66444,Self-employed,15,15438,78687,751,0,0,7,2213373,180,Home,0.4174119057652559,0,Can Pay
C2114,1,12,180341,Business,8,26366,57479,679,0,0,7,808691,12,Auto,0.5198868624808927,0,Can Pay
C2115,1,14,76748,Business,9,13968,15473,408,0,2,4,2198278,24,Personal,1.3754484373099842,1,Can't Pay
C2116,0,9,56190,Salaried,9,17490,26625,507,0,0,9,1079027,48,Auto,0.7113317167942103,1,Can't Pay
C2117,1,1,55318,Salaried,12,19173,18761,540,0,0,2,106746,60,Home,0.3787573664991503,0,Can Pay
C2118,0,11,183090,Salaried,15,10376,79454,387,0,1,3,2795331,48,Auto,0.3747450024578076,0,Can Pay
C2119,0,3,139078,Salaried,19,25114,6821,698,0,3,8,1971066,48,Auto,0.4758328060512806,0,Can Pay
C2120,1,5,54759,Salaried,3,21168,53646,561,0,0,6,2631390,36,Personal,1.7214004395015736,1,Can't Pay
C2121,1,4,31498,Business,13,718,41200,624,0,0,8,2132085,12,Personal,5.663589751730268,0,Can Pay
C2122,1,0,40989,Business,16,39844,53250,670,0,4,6,2381992,60,Personal,1.940614961737702,0,Can Pay
C2123,1,14,171640,Business,4,36763,41447,404,0,0,7,1726283,36,Personal,0.4935638869468396,0,Can Pay
C2124,1,5,132035,Business,12,305,34184,397,0,2,2,2571708,180,Home,0.1105181706870652,0,Can Pay
C2125,1,0,81577,Salaried,2,21814,54754,786,1,5,7,1777729,12,Auto,2.0834068834761434,1,Can't Pay
C2126,0,2,120231,Self-employed,4,41347,21811,395,0,4,3,2862982,60,Auto,0.7407687423931155,1,Can't Pay
C2127,0,9,176171,Salaried,15,41684,31595,771,0,0,5,2164102,36,Personal,0.5778359914199525,0,Can Pay
C2128,0,4,104900,Salaried,18,30711,22757,345,0,5,0,602781,120,Personal,0.3406499046711154,0,Can Pay
C2129,0,13,186711,Salaried,18,14177,16954,330,0,2,1,2794023,24,Home,0.6994479436133918,1,Can't Pay
C2130,1,9,119679,Self-employed,16,45970,66349,707,0,3,6,518409,48,Personal,0.474353792227542,0,Can Pay
C2131,0,12,38482,Self-employed,17,24570,42930,674,0,0,5,390074,120,Personal,0.7229514231762036,0,Can Pay
C2132,0,4,84212,Salaried,17,35364,8811,681,0,3,9,2140167,24,Auto,1.478858416852705,0,Can Pay
C2133,0,12,45048,Salaried,7,47609,35368,788,0,0,4,2924497,60,Auto,2.138843381874149,0,Can Pay
C2134,1,9,149137,Salaried,17,18819,37719,608,0,4,6,110914,120,Auto,0.1323835354964451,0,Can Pay
C2135,0,5,148108,Salaried,8,31391,13637,434,0,4,1,2801099,120,Personal,0.3695512171298422,0,Can Pay
C2136,1,14,50814,Salaried,18,15788,17133,627,0,5,9,2309263,36,Home,1.5730742402574966,0,Can Pay
C2137,0,11,162996,Self-employed,9,48651,51986,498,1,2,3,1627212,36,Home,0.5757891809205953,1,Can't Pay
C2138,0,9,144493,Self-employed,1,9896,33871,559,1,1,4,2937510,36,Personal,0.6332036846075588,1,Can't Pay
C2139,1,7,75204,Salaried,16,20559,46472,423,1,5,7,1253591,48,Auto,0.6206515500062054,1,Can't Pay
C2140,1,4,47844,Self-employed,12,23565,63333,681,0,5,5,667540,36,Personal,0.8801057139406776,0,Can Pay
C2141,0,13,96943,Salaried,10,20926,60508,806,0,2,5,1831177,12,Home,1.789959907712092,0,Can Pay
C2142,1,14,36518,Business,15,13376,6401,408,0,0,4,1473836,12,Home,3.7295488982602194,1,Can't Pay
C2143,1,10,163131,Salaried,19,21875,15004,340,0,3,9,2478842,12,Personal,1.4003786323057337,1,Can't Pay
C2144,0,0,38052,Self-employed,6,47606,40301,744,0,3,4,2148552,120,Home,1.721607274256281,0,Can Pay
C2145,1,4,84803,Business,2,12857,10901,445,1,0,0,1465731,24,Personal,0.8717748782472318,1,Can't Pay
C2146,1,2,86524,Business,15,1283,74621,475,0,1,3,932195,60,Home,0.1943921147119104,0,Can Pay
C2147,1,3,104572,Salaried,18,14920,72751,578,0,1,8,2802463,24,Home,1.2593169459001137,1,Can't Pay
C2148,1,14,154752,Self-employed,19,247,53809,679,0,1,1,2098740,120,Home,0.1146124121174524,0,Can Pay
C2149,1,14,82021,Salaried,15,30846,63171,464,0,0,5,302090,24,Auto,0.5295361350548438,1,Can't Pay
C2150,1,12,35043,Salaried,1,6642,72720,785,0,4,1,2139659,48,Personal,1.4615823179141816,1,Can't Pay
C2151,1,7,17419,Salaried,13,17365,69744,660,0,5,8,984590,120,Personal,1.467932525786019,0,Can Pay
C2152,1,6,136831,Business,19,37131,15354,472,1,4,4,1104831,24,Auto,0.6077981232323084,1,Can't Pay
C2153,1,10,116799,Business,9,46719,63860,476,0,0,8,1397876,48,Home,0.6493327568443794,1,Can't Pay
C2154,1,4,163212,Salaried,18,17949,14504,348,0,4,9,1664779,180,Auto,0.1666407630702535,0,Can Pay
C2155,1,1,189556,Salaried,10,33503,59320,410,0,1,4,2565817,12,Personal,1.3047388810342766,1,Can't Pay
C2156,0,5,191282,Business,17,10851,8523,509,0,4,8,1715384,12,Home,0.8040467303074343,1,Can't Pay
C2157,1,10,72600,Salaried,10,14406,79243,454,0,0,1,2929989,24,Auto,1.8800120523415975,1,Can't Pay
C2158,1,5,131467,Salaried,8,14928,38787,572,0,5,6,2835277,24,Auto,1.0121516552949918,1,Can't Pay
C2159,0,9,93497,Salaried,18,16832,28982,754,0,4,7,1564455,180,Auto,0.2729864772844761,0,Can Pay
C2160,1,9,123611,Self-employed,19,7534,6049,615,0,4,2,2470018,12,Personal,1.7261314392192713,0,Can Pay
C2161,0,13,152559,Salaried,9,1835,18381,514,0,4,0,608876,180,Personal,0.0342008301342067,0,Can Pay
C2162,0,10,75692,Self-employed,2,4715,72876,629,0,4,1,74290,36,Personal,0.0895551856353526,0,Can Pay
C2163,1,5,77112,Salaried,2,33381,53390,443,1,5,9,1807832,12,Personal,2.3865762354324445,1,Can't Pay
C2164,0,13,177182,Salaried,7,22618,17061,653,0,0,4,605987,180,Personal,0.1466548207179309,0,Can Pay
C2165,1,8,31360,Salaried,5,876,76241,580,0,2,8,2261267,36,Auto,2.030898348922902,1,Can't Pay
C2166,1,10,195482,Salaried,19,43535,55296,621,1,4,4,307194,12,Home,0.3536617182144647,0,Can Pay
C2167,1,7,98038,Salaried,0,9325,29014,605,0,2,0,2164915,60,Auto,0.4631562931380349,0,Can Pay
C2168,0,7,18017,Salaried,19,29446,69535,778,0,5,0,894054,48,Auto,2.6681536881833825,0,Can Pay
C2169,0,0,101261,Self-employed,5,33439,70191,689,0,0,1,1188534,48,Personal,0.5747536070155341,0,Can Pay
C2170,1,4,197021,Salaried,1,1630,56576,363,0,3,0,1648471,60,Personal,0.1477229161696807,1,Can't Pay
C2171,1,6,81320,Self-employed,18,33128,33147,564,0,2,7,603545,36,Personal,0.6135408127015358,1,Can't Pay
C2172,1,5,46127,Business,6,14713,73020,305,0,0,1,1312911,24,Home,1.5049239057385049,1,Can't Pay
C2173,0,4,149268,Self-employed,10,10584,61148,467,0,3,7,727014,24,Personal,0.2738446954471152,0,Can Pay
C2174,1,7,90088,Business,10,3901,6745,654,0,4,4,1502639,48,Home,0.3907954352040967,0,Can Pay
C2175,1,2,187372,Salaried,3,49949,27148,472,1,5,0,1318151,24,Personal,0.5596991990976952,1,Can't Pay
C2176,1,5,195786,Salaried,19,47558,21216,418,0,5,3,2587613,36,Personal,0.6100341132097744,1,Can't Pay
